Co59(n_2n)Co58(thres),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.15302703165186e-05,0.000462815625726329,0.00102446341053473,0.00133454718065417,0.00164393774124281,0.00222472511350788,0.00247395483661471,0.0026955706205689,0.00287296345221579,0.00300981503690681,0.00317678878795127,0.00328173585133809,0.00331423495056596,0.00334337054551105,0.00341362184477379
Co59(n_g)Co60,0.0725618955638902,0.0357862797109688,0.0316224286915507,0.0279526691945758,0.0247180766127233,0.0218757872301608,0.0193754758131548,0.0171872990720667,0.0152535525683248,0.0135595701538109,0.0120861799124275,0.0108008098672835,0.0096916262637373,0.00873951623355623,0.0079360401823115,0.00727782504154398,0.00676522517492123,0.00639543814547782,0.00621907054070159,0.00629791992483761,0.00679449335871706,0.00816778840279639,0.0120189499720785,0.0289083400249146,1.32521436714069,0.025388457307352,0.00376044887946455,0.00114486909911948,0.000479530741910765,0.000238575977649757,0.000134615256606584,8.36187211873146e-05,5.67447919491407e-05,4.25368514965424e-05,3.59140837471798e-05,3.52518852208081e-05,0.000346865959147724,4.07766087894765e-05,4.28529170963165e-05,4.65356763268114e-05,6.05368925184934e-05,7.52361027631925e-05,0.000120026267215756,0.00245836336278674,0.000546232872856304,0.000199047126066366,0.000442569991837878,0.000286235170454934,0.000169472565919311,7.16072412905041e-05,0.000174772625204022,0.000194489113673899,0.000139663016206811,0.000142521711140529,0.000316367450421675,0.000334879350563704,0.000246803687585439,9.80509444753938e-05,0.000151710134172345,0.000145689961922725,9.47299827325548e-05,0.000173713750812625,0.000141087872811727,0.000143886371124334,8.89786208994107e-05,9.37743578285376e-05,0.000110775255295754,0.000130464502399078,0.000101804441576577,0.000150390507819305,3.04360767510455e-05,5.11136938239408e-05,5.7322915889249e-05,7.69510382068585e-05,7.49973229900593e-05,7.29473123252037e-05,7.07876583831136e-05,6.85207966325815e-05,6.61342821458349e-05,6.36292849302137e-05,6.09915925099251e-05,5.82203652776337e-05,5.554840531987e-05,5.37290236939217e-05,5.24896044753858e-05,5.11881976243251e-05,4.9820007716594e-05,4.68695689919214e-05,4.52801229939432e-05,4.44590560800951e-05,4.41566374880063e-05,4.40099419022916e-05,4.36183775311915e-05,4.16378204446471e-05,3.97950488685324e-05,3.88023221490314e-05,3.78547128178705e-05,3.65235793222696e-05,3.52041615532148e-05,3.46387799639618e-05,3.41993791538334e-05,3.37453583885423e-05,3.32956611289299e-05,3.29727638402677e-05,3.27115690774077e-05,3.24501288572768e-05,3.22592133994684e-05,3.21345013848578e-05,3.20300974932079e-05,3.2000155128951e-05,3.20001284607584e-05,3.20873102735818e-05,3.21913847062543e-05,3.23897090277318e-05,3.2485791555702e-05,3.21245868064552e-05,3.04516910664899e-05,2.80704314084104e-05,2.569985794533e-05,2.37125505639866e-05,2.18580318831566e-05,2.02133461753529e-05,1.92268550521637e-05,1.82993739666383e-05,1.7537136643005e-05,1.68366232774923e-05,1.62065536504947e-05,1.55897391161559e-05,1.5095945987693e-05,1.47832434928324e-05,1.46252803768719e-05,1.44648994581161e-05,1.39264123551098e-05,1.32654231883491e-05,1.27699009307047e-05,1.23911085914599e-05,1.20730833893021e-05,1.17007398155231e-05,1.12791014370136e-05,1.04290064546876e-05,9.61018523231592e-06,8.79453922653774e-06,8.40314950026875e-06,8.00473892307148e-06,7.59889176719923e-06,7.18717244652648e-06,6.77497357948245e-06,6.38934054544065e-06,5.98138778913052e-06,5.69043596456762e-06,5.56009385807561e-06,5.17747839385581e-06,4.8050494122061e-06,4.44929481551301e-06,4.14726922918688e-06,3.92269822760304e-06,3.72507044370912e-06,3.52511347189687e-06,3.3194535297998e-06,3.3072790578422e-06,3.43848616105054e-06,3.58661220556082e-06,3.80469499247876e-06,3.96929410868249e-06,4.13659142287428e-06,4.3802247189368e-06,4.50451581307323e-06,4.60285444643427e-06,4.56936683523626e-06,4.48641241412622e-06,4.27131349632104e-06,3.98836446915012e-06,3.81343119745665e-06,3.61383083184674e-06,2.4805690883259e-06
Fe54(n_p)Mn54(thres),6.54413258823899e-24,6.53182991171918e-24,6.53107696212779e-24,6.53061853933864e-24,6.53042418082223e-24,6.52977139951667e-24,6.52911861821111e-24,6.52911861821111e-24,6.52911861821111e-24,6.52911861821111e-24,6.52911861821111e-24,6.52911861821111e-24,6.52911861821111e-24,6.52911861821111e-24,6.52911861821111e-24,6.52911861821111e-24,6.52911861821111e-24,6.52911861821111e-24,6.52911861821111e-24,6.52911861821111e-24,6.52911861821111e-24,6.52911861821111e-24,6.52911861821111e-24,6.52911861821111e-24,6.52911861821111e-24,6.52911861821111e-24,6.52911861821111e-24,6.52911861821111e-24,6.52911861821111e-24,6.52911861821111e-24,6.52911861821111e-24,6.52911861821111e-24,6.52911861821111e-24,6.52911861821111e-24,6.52911861821111e-24,6.52911861821111e-24,6.52911861821111e-24,6.52911861821111e-24,6.52911861821111e-24,6.52911861821111e-24,6.52911861821111e-24,6.52911861821111e-24,6.52911861821111e-24,6.52911861821111e-24,6.52911861821111e-24,6.52911861821111e-24,6.52911861821111e-24,6.52911861821111e-24,6.52911861821111e-24,6.52911861821111e-24,6.52846583690555e-24,6.52846583690555e-24,6.52846583690555e-24,6.52846583690555e-24,6.52846583690555e-24,6.52846583690555e-24,6.52846583690555e-24,6.52846583690555e-24,6.52846583690555e-24,6.52846583690555e-24,6.52846583690555e-24,6.52846583690555e-24,6.52846583690555e-24,6.52846583690555e-24,6.52846583690555e-24,6.52846583690555e-24,6.52846583690555e-24,6.52846583690555e-24,6.52846583690555e-24,6.52846583690555e-24,6.52846583690555e-24,6.52846583690555e-24,6.52846583690555e-24,6.52846583690555e-24,6.52846583690555e-24,6.52846583690555e-24,6.52846583690555e-24,6.52846583690555e-24,6.52846583690555e-24,6.52846583690555e-24,6.52846583690555e-24,6.52846583690555e-24,6.52826494908141e-24,6.52781305559999e-24,6.52781305559999e-24,6.52781305559999e-24,6.52781305559999e-24,6.52781305559999e-24,6.52781305559999e-24,7.21436540779061e-16,1.03751466923963e-15,1.19083614946305e-15,1.60008656205939e-15,2.87894214226646e-13,6.65384048092989e-13,8.68740234098011e-13,1.76761886119988e-12,8.78470637481706e-12,1.77789248678465e-11,9.66969186182095e-11,2.58480583186152e-10,4.32504745480769e-10,6.15484848809006e-10,8.07843560820801e-10,1.0100528572333e-09,1.29896828484478e-09,1.94021461048801e-09,2.86275410551989e-09,5.28614231312937e-09,1.15124401607777e-08,2.01456749661059e-08,5.37165406700962e-08,8.72056211014938e-08,2.45131939992665e-07,3.40908802170075e-07,4.66416737865934e-07,6.67278102503101e-07,9.12172099226319e-07,1.19360938710597e-06,1.59154259377582e-06,2.05642767104142e-06,2.69552977950861e-06,3.74412530807146e-06,5.18532343265751e-06,9.21216385359776e-06,1.42647237913526e-05,1.9014260715322e-05,2.38000562564477e-05,2.74549578682734e-05,2.9550446324229e-05,3.06089920390932e-05,3.16837399842869e-05,3.67381591864825e-05,4.57964104874673e-05,5.83530304849296e-05,7.53719784600249e-05,0.000100408592742599,0.00011773313955642,0.00012626485309228,0.000143124412759411,0.000185252653895177,0.000207047970983552,0.000224974027698903,0.000247871846836285,0.000266165203266065,0.000277545777242138,0.000290210115570943,0.000304058216735698,0.000310177164327982,0.000311239334303279,0.000311783822020536,0.000313377394307756,0.000314388280988295,0.000314754923113035,0.000315078246677117,0.000315428572384736,0.000315833172236124,0.000314699664241531,0.000312564091946933,0.00030977128463173,0.000307025412292396,0.000302961071855531,0.00029132198770521,0.000282628536765443,0.000274208620776144,0.000253238262864112,0.00023702071424848,0.000218457839902605,0.000200438295020788,0.000183984504850673,0.000155408807365393,0.00012156898351488,0.000100992415925427,8.50681880616358e-05,4.31911836929946e-05
Fe58(n_g)Fe59,1.92416421132072e-05,9.45777239696666e-06,8.34715515792226e-06,7.36623387734987e-06,6.50029532141483e-06,5.73729678639624e-06,5.06314225459226e-06,4.47083008759215e-06,3.9455763315247e-06,3.48283590927799e-06,3.07308411834865e-06,2.7129156901385e-06,2.39361505644497e-06,2.11111305107855e-06,1.86413981486554e-06,1.64487632465186e-06,1.45190376520282e-06,1.28135876728023e-06,1.13067694797212e-06,9.98133814185113e-07,8.8113883237517e-07,7.77997213597361e-07,6.87481405554354e-07,6.08004786233747e-07,5.39613098409745e-07,4.85366042528545e-07,5.80581182298067e-07,4.43366066043645e-07,0.000147936844240271,3.46231568698443e-07,2.5969335428078e-07,2.22035884285788e-07,1.93119465566486e-07,1.68693767700419e-07,1.47664096571983e-07,1.29414201195974e-07,1.22928451309438e-07,1.16822907508143e-07,1.13941344301738e-07,1.11155251537614e-07,1.06002122478717e-07,1.01389895096212e-07,9.73649693099483e-08,9.27787984596439e-08,9.32693612611198e-08,1.14293160326525e-07,3.48521800290958e-07,1.47711787048162e-05,6.77827967211179e-07,5.35561927171154e-08,5.06704609092325e-07,2.43234943375436e-08,2.35023611511023e-08,2.36398574626205e-08,2.43324155730409e-08,6.03435649499542e-07,3.50267885876207e-07,2.81761059860608e-08,2.94233499961523e-08,4.60431705997063e-07,1.71804642991932e-07,5.01659140490788e-07,4.4103842163923e-08,1.48383159262908e-07,2.8932330560104e-07,1.01342509753125e-07,1.21893719793067e-07,4.00297509813133e-08,1.8395007811206e-07,2.90583595958107e-07,1.53137538019704e-07,2.07922829768553e-07,1.96303787929501e-07,2.57047948211204e-07,2.65341709135318e-07,2.23993264098884e-07,1.48751522851769e-07,1.92415173818298e-07,1.95378379156351e-07,8.18261912263897e-08,6.28896951443462e-08,8.49071229489174e-08,1.197519897891e-07,1.50015982335916e-07,1.76012703439821e-07,9.48820358018108e-08,1.34555036419868e-07,1.11934023479579e-07,1.48907106219755e-07,1.09701145172493e-07,9.116827447572e-08,8.21784491377327e-08,5.81825307355666e-08,8.34817660078584e-08,9.49640768210354e-08,1.11115302701662e-07,1.10666052939899e-07,1.0969737560759e-07,1.08628391087526e-07,1.08687963853758e-07,1.09427072572898e-07,1.10238011658856e-07,1.1109048272731e-07,1.11986821143432e-07,1.12929010579756e-07,1.13315610736893e-07,1.11053643040638e-07,1.0670845399461e-07,1.00047251636144e-07,8.71209696113417e-08,7.01106918992506e-08,5.62512746582385e-08,4.84009608339304e-08,4.16432824382717e-08,3.99837462209898e-08,3.82462273261774e-08,3.69736838354806e-08,3.66764777017816e-08,3.66265491972064e-08,3.605389047776e-08,3.55776890503206e-08,3.54282956115659e-08,3.5181498726268e-08,3.40917927689762e-08,3.33114228767704e-08,3.2598390743512e-08,3.2328394978245e-08,3.2400294288687e-08,3.24507817197246e-08,3.24765987256749e-08,3.24896403060004e-08,3.25028815023512e-08,3.25568748653265e-08,3.26411686576443e-08,3.27299242327838e-08,3.28232296529212e-08,3.29106303874747e-08,3.22948762646558e-08,3.11777572679177e-08,2.85942914586476e-08,2.55710105926408e-08,2.31962746269553e-08,2.20150539692187e-08,2.07739759587074e-08,1.97849699454647e-08,1.91234326586819e-08,1.86748158832738e-08,1.82845633991316e-08,1.8009488345737e-08,1.78682398758822e-08,1.77958189951355e-08,1.75772808699404e-08,1.73907492826293e-08,1.72775434918304e-08,1.72229549936342e-08,1.71930293859886e-08,1.72244722303309e-08,1.73731641492479e-08,1.77045443230178e-08,1.85159697891055e-08,1.96122422884661e-08,2.11332181761918e-08,2.28563896633579e-08,2.39053001116646e-08,2.49478253745509e-08,2.69347563511749e-08,2.78142632206151e-08,2.85849338702184e-08,2.91400900430635e-08,2.97048655828123e-08,3.02721728027745e-08,2.92158890721462e-08,2.78517229266094e-08,2.63256769893536e-08,1.75095831342962e-08
Ni58(n_np)Co57(thres),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.56362116459764e-14,7.89188023703855e-10,2.16784976061709e-07,5.15303895163732e-06,7.00633128052695e-05,0.000395835185019266,0.000920263801769721,0.00162958100032737,0.00244998548792231,0.00286892823913543,0.00325550024941715,0.00388196201627801,0.00417962425101016,0.00447299593679431,0.00470506143708108,0.00488184708943675,0.00519052159404696,0.00544798755854232,0.00554948227011393,0.0056236899475384,0.00569356630423665
Ni58(n_p)Co58,5.62404423413498e-11,2.76111892293154e-11,2.43642327788518e-11,2.14986601259357e-11,1.89539038504528e-11,1.68305269121914e-11,1.47706152888981e-11,1.30381622054287e-11,1.15041222272653e-11,1.01536129344522e-11,8.96151182537269e-12,7.90492473728653e-12,6.97993575382379e-12,6.15433736628628e-12,5.4441891766284e-12,4.79726466850428e-12,4.23413690691796e-12,3.73531312211771e-12,3.29718745019893e-12,2.90980686214588e-12,2.56740187405592e-12,2.26671310260812e-12,1.9999620789954e-12,1.76402412785997e-12,1.55858941691321e-12,1.37524847113876e-12,1.2162368921013e-12,1.08099859931862e-12,9.44361429769498e-13,8.3445168951002e-13,7.37059415180079e-13,6.49960419863811e-13,5.74061539082834e-13,5.06253737363395e-13,4.46893729187042e-13,3.94471566867689e-13,3.87647674594204e-13,3.83052571757671e-13,3.80577930515598e-13,3.77973580734018e-13,3.73709334123897e-13,3.99908745287936e-13,4.34737147666763e-13,4.92509117078423e-13,6.06724733328017e-13,7.48132685080791e-13,9.21409159270892e-13,1.04564747998265e-12,1.13599952974555e-12,1.46296584349086e-12,2.01389453689367e-12,2.43047275437682e-12,2.74982916304535e-12,2.86169013874571e-12,2.97638516666965e-12,3.21445355430807e-12,3.39101522631097e-12,3.67210426500937e-12,4.32386391150169e-12,4.85284973270074e-12,6.3816405988242e-12,7.72305872034068e-12,9.4054884773151e-12,1.0520560191418e-11,1.33631584386132e-11,1.45335166885939e-11,1.65155869017855e-11,1.732434032263e-11,1.84072968100607e-11,2.15132057418022e-11,3.37886897569434e-11,4.10356274419508e-11,5.06722007980881e-11,6.53249100288156e-11,8.24253208123255e-11,1.00368179422481e-10,1.19271054834468e-10,1.43331671939745e-10,1.87117078683892e-10,2.37036799425255e-10,2.89653623842022e-10,3.44934794993585e-10,4.22894118072511e-10,5.86623978435984e-10,8.14356312520408e-10,1.05385339686811e-09,1.30564185402671e-09,2.21264742565405e-09,2.91170046539055e-09,3.28590749730142e-09,3.42453258802528e-09,3.49177610218238e-09,3.67126455920171e-09,9.11802564339045e-09,1.59598256507948e-08,1.96455594726224e-08,2.2043315160264e-08,1.62626532499713e-08,7.58580887066468e-09,2.07424255700056e-08,5.35394235751556e-08,8.89661580098473e-08,1.26215878767201e-07,1.65374866436684e-07,2.06539558895495e-07,3.31922679417052e-07,8.26850354435443e-07,1.61470059877565e-06,1.70593895470484e-06,1.68418862160777e-06,2.17740738106617e-06,3.16020882870593e-06,4.07857702164328e-06,1.23441955938659e-05,1.76724306075314e-05,2.33575153272188e-05,2.95403010218043e-05,3.61686771020898e-05,4.38767529128971e-05,5.51131943136966e-05,6.83556645774076e-05,8.51347414336308e-05,0.000109882071847554,0.000137642523902968,0.000174626010964152,0.000217727428760835,0.000269647675402193,0.000331042797085033,0.00037670466511865,0.000402131102243899,0.000414975384915416,0.000428016263750273,0.000485910460739235,0.000584019882366758,0.00069119501926795,0.000804249831265485,0.00092031082432826,0.00103724530790468,0.00116014086067523,0.00141933738741161,0.00169160170320574,0.00196583363499746,0.00210638663267281,0.00223769365024723,0.00236145024822775,0.00247440739021789,0.00257494125266653,0.00266043643753692,0.00272717648476871,0.00276345719181615,0.0027754540480209,0.00280241037245799,0.00280925276999077,0.00279650212152732,0.00276739267987878,0.00272414910417987,0.00267348697631567,0.00261573558375692,0.00255386214830577,0.00246254202868164,0.00236759459989448,0.00224309371408016,0.00206229538323023,0.00195015078615443,0.00182334221062126,0.00153964103898897,0.0013930072305042,0.00124679238474989,0.00110495408704556,0.00097845294415744,0.000765974800194333,0.000593269161649551,0.000522985822687852,0.000465089441470088,0.000215951100297105
Ni60(n_p)Co60(thres),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.88343445148841e-17,1.50465029141004e-15,7.21385976015988e-15,1.22457306152074e-14,1.48274209286997e-14,1.61315737674741e-14,1.7455688129291e-14,2.28325656897675e-14,7.17922868951353e-14,1.1567040090169e-12,1.1577103654353e-11,6.28283238731463e-11,4.52368539234912e-10,2.35456797841856e-09,6.4922989944993e-08,4.67855295980137e-07,2.33906473907942e-06,4.01439231918302e-06,6.22738021345769e-06,9.01748141388681e-06,1.23871590563977e-05,1.63137306991865e-05,2.07098047476972e-05,2.54882637382108e-05,2.8849325336259e-05,3.05839668166557e-05,3.59842117684156e-05,4.1756757280708e-05,4.80078607182576e-05,5.49418948937579e-05,6.26866776849894e-05,7.14275426820512e-05,8.13369419966028e-05,9.24907555702266e-05,0.000108423746348934,0.000122312746275185,0.000136665487361416,0.000150186943646842,0.000156048653013621,0.000160658536268098,0.000165248305495842,0.000164193560967658,0.00016104574810045,0.000155306099970853,0.00014748433020745,0.000126769858424922,0.000104663110569276,9.36235265353801e-05,8.39454612216362e-05,5.98250696453476e-05
Sc45(n_g)Sc46,0.1430767168285,0.0702049098625813,0.0619179512048707,0.0545965586472666,0.0481280916427455,0.0424217312347861,0.0373777527635265,0.0329235575058609,0.0289733884134901,0.0254757204680403,0.0223748747766822,0.0196307955812097,0.0171881326758272,0.0150262531712462,0.013089290784859,0.0113637299972875,0.00983180723518999,0.00845450188248861,0.00722326170722248,0.00612443000784006,0.00513817856331296,0.00426221955493795,0.00348697025235672,0.00280778067402661,0.00222133649399944,0.0017236790993646,0.00131172650495707,0.000978439078293812,0.000718027724123546,0.000694138014548717,0.000373434213608675,0.000268488303298641,0.00019923076723164,0.000155507352086347,0.000133768022796344,0.000140515740104704,0.000157568119164631,0.000194767909714614,0.000229912310183069,0.00217458631324066,0.000744838882537044,0.015324708191172,0.00260303773222773,0.00517320712741327,0.000233063334365417,0.00259741513063454,0.00254848848101806,0.00215746209630636,0.001860471584883,0.00212935184460858,0.00155731803986188,0.00120875403552383,0.000294967470303815,0.000546678278012773,0.000883853031812671,0.000245118672570673,0.000434768883114762,0.000705874788397732,0.000221559244877677,0.00054054135671012,0.000602005664518593,0.00031768799973053,0.000661975238976987,0.000379473593738861,0.000447648378596208,0.000433426185937973,0.000361562887761705,0.00031276563730212,0.000299373344153643,0.000327966176148976,0.000209898292830298,0.000219035748804322,0.000217622651775147,0.000216135084003731,0.000214570537896246,0.000212928204781234,0.000211198825863313,0.000209382715494085,0.000207472486623596,0.000205465222607158,0.000203353026198562,0.000201134352259826,0.000198401682470169,0.000193882283937753,0.000188011389582423,0.000181837763857497,0.000175347533122343,0.000161350522870039,0.00015381047281284,0.000149913447367269,0.000148477935494496,0.000147781605108449,0.000145922938616462,0.000135635517543524,0.00012571789111311,0.000120375120659966,0.000115142579042561,0.000106709913842732,9.79980308671367e-05,9.40585622927875e-05,9.07226814797371e-05,8.72556107428148e-05,8.37045832744557e-05,8.04802130364771e-05,7.73566513311005e-05,7.41820731391723e-05,7.13167035208985e-05,6.86516111618344e-05,6.59556544645222e-05,6.33570579305245e-05,6.07156620137131e-05,5.78886345960873e-05,5.59072492036833e-05,5.16867167073193e-05,4.9540607435619e-05,4.73058043896354e-05,4.5027461919276e-05,4.26547761940019e-05,4.02730688132318e-05,3.81924414160559e-05,3.62021940497496e-05,3.42755186338802e-05,3.26433649012097e-05,3.10063376078117e-05,2.95793109386743e-05,2.81891178102849e-05,2.67368820644924e-05,2.52811113113714e-05,2.43533816020168e-05,2.39298163262286e-05,2.37158503621706e-05,2.34986094088668e-05,2.26756558996915e-05,2.14807062378851e-05,2.03600801990253e-05,1.92826475761719e-05,1.82436460292778e-05,1.70040979984857e-05,1.56776455206002e-05,1.33376153753832e-05,1.12991046410051e-05,9.22365358137501e-06,8.28864241466804e-06,7.45306789724885e-06,6.85072095924215e-06,6.48540113932033e-06,6.15239486133611e-06,5.85950988416951e-06,5.93699741770729e-06,6.14336397820856e-06,6.24916876153924e-06,6.5975050125512e-06,7.06108106492508e-06,7.67140468597858e-06,8.33057405181497e-06,8.89243206158064e-06,9.41339765832955e-06,9.7152867863346e-06,9.88987604072e-06,9.84975148463117e-06,9.7051958398304e-06,9.3694917194372e-06,8.9824318871833e-06,8.65849801803902e-06,8.491296477105e-06,8.05383389781392e-06,7.855632825911e-06,7.66275490308347e-06,7.36275041415875e-06,7.16281821997885e-06,6.71572280987302e-06,6.6121948367384e-06,6.77988977800712e-06,6.90802029719002e-06,7.211569844739e-06
Ta181(n_g)Ta182,0.0223302227379418,0.011970624662527,0.0109508509447144,0.0101504641917107,0.00959204547018359,0.009337792527672,0.00952893169275983,0.0105533722563427,0.0136369536512199,0.0252727425899405,0.202600051134495,0.0783316512121349,0.00867635104679409,0.00603313920261653,1.55592079082669,0.0355430828130327,0.00178934933741589,0.0308769997591814,0.0059900398983788,0.840475108449275,0.00156778987027358,0.0276567302908974,0.213959653110793,0.244363986751406,0.0904896600410243,0.00570187423499101,0.0788464954853513,0.0880296918089611,0.0300388754675534,0.0475257078660623,0.0244289726726285,0.0291100744769842,0.0350685414076857,0.015606476584088,0.0138422959091492,0.00812361846805762,0.00992439290457317,0.00739686422713404,0.00964391374026805,0.00796160335102665,0.00791328680818007,0.00745491405044429,0.00642131385622155,0.00645963449071305,0.00533123715125475,0.0043676004529112,0.00352566488084097,0.00302059345988776,0.00289647385018372,0.00252623658521858,0.00205057098106745,0.00186519974912966,0.00179718964141342,0.00177336765819839,0.00174894517899921,0.0016982458500666,0.00166064959295915,0.00160079161365305,0.0014945258560394,0.00145379693091789,0.00134598958105021,0.00125658590720415,0.00115526953250313,0.00108812095477166,0.000975865255278252,0.000950477866400605,0.000909275926150081,0.000892795675910424,0.000870730399929002,0.00080744209439555,0.000758524091757713,0.000742014990545379,0.000724710083978554,0.000706481362327375,0.00068731610588067,0.000667207172686829,0.000646020579400272,0.000623782634156019,0.000600371659997912,0.000575797045248185,0.000549922847916876,0.000522734990067301,0.000496666073567083,0.000479553087986396,0.000468564361987936,0.000457027656248439,0.000444900158930431,0.000418745454075275,0.000404657121708998,0.000397370926056677,0.000394686639384008,0.000393384560027863,0.000389909009746459,0.000369141106766002,0.000348570275574562,0.000337489799900869,0.000326380643596962,0.00030643942042666,0.000285258649583725,0.000275876123488807,0.000268178724019711,0.000260192581985524,0.000251830906118254,0.000243267132492539,0.000234452781665597,0.000225916598406789,0.000220147218872324,0.000216445871948888,0.000213505924749328,0.000212607497587554,0.000212337479091825,0.000212537507241224,0.000212942124647227,0.00020647514503388,0.000201879815673372,0.000197012925179667,0.000191679402732924,0.000185806368034072,0.000179397158912455,0.000171695411117041,0.000163163581113321,0.000154103035204901,0.000144247868447012,0.000134018049629881,0.0001249209800934,0.000116502732710344,0.000110268785908205,0.000105147039654777,0.000100783523441641,9.80062709089299e-05,9.66033289078693e-05,9.51789133047515e-05,8.91370614133515e-05,7.93328546291256e-05,6.95485668386952e-05,5.9680079501167e-05,4.86358478992197e-05,3.94929136842637e-05,3.19478394445877e-05,1.96722221113202e-05,1.17958747836531e-05,6.94239778847589e-06,5.25215868645691e-06,3.99176034709562e-06,3.09153489718171e-06,2.33568405497965e-06,1.81732586102279e-06,1.45131815038519e-06,1.18185992191931e-06,1.05415005789754e-06,1.02737319999871e-06,9.78420172462404e-07,9.81693553881676e-07,1.05875191237593e-06,1.18112926219106e-06,1.32204751603683e-06,1.45673121693837e-06,1.56651582512846e-06,1.64958195005054e-06,1.7021362051417e-06,1.71095709154258e-06,1.68912263889931e-06,1.62575511303217e-06,1.58226175422084e-06,1.52680309050603e-06,1.35998635576002e-06,1.26433469336209e-06,1.17047863581508e-06,1.07917885128302e-06,9.84929500516149e-07,8.25689990293123e-07,6.96100954272906e-07,6.42661506994282e-07,5.95972075885979e-07,4.38450166472507e-07
Ti46(n_p)Sc46(thres),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.17003971580132e-16,1.73106960869998e-15,3.62949297658454e-15,1.21423633089312e-14,2.63798542166397e-13,3.59855344548917e-12,3.3337627547165e-11,1.14562343626959e-10,2.30191429710617e-10,2.88601998969373e-10,3.47906607553517e-10,3.51824579036595e-09,2.28165292245038e-08,7.35041072973573e-08,2.04021093742913e-07,4.67918466565755e-07,9.47934511126159e-07,1.84658372497619e-06,6.08831581064321e-06,1.41574669342184e-05,2.85098190953802e-05,3.79329115809646e-05,4.65557004936553e-05,5.32279565363982e-05,5.96884217949741e-05,6.93826870085905e-05,8.39554221331903e-05,0.000101894023817854,0.000114673195253988,0.000120556647372975,0.00013712700910716,0.000150717457649908,0.000161774160384091,0.000171062245129402,0.000179705319455443,0.000188378224710048,0.000197362235317005,0.000206605409363006,0.000218183378738587,0.000226038239440738,0.000231567622328709,0.000232566388003436,0.000231016143210649,0.000228014638716936,0.000217933857304662,0.00021083117645308,0.000202476360901368,0.000192634281258342,0.000182865359816827,0.000162278495130821,0.000141049492789807,0.000130981646408072,0.000121177335759099,7.08209596735277e-05
Y89(n_2n)Y88(thres),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.44879579635013e-05,0.00100035552549342,0.00180206854177672,0.00276681640842694,0.00485840232094265,0.00577737914351096,0.00658501031943112,0.00724487327868205,0.00779338796440831,0.00857255113870186,0.00911471604580143,0.00929621467036868,0.00942956728407021,0.00938318746135582
